bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,lat,long,sqft_living15,sqft_lot15,month,year,real_price,predict_price
2,1.0,960,4000,1.0,0,0,3,6,960,0,1918,0,47.5554,-122.267,1210,4000,9,2014,290000.0,353104.1
3,1.75,1590,7620,1.0,0,0,4,7,1090,500,1984,0,47.3655,-122.048,1590,7620,4,2015,274000.0,278865.47
2,1.0,1400,8220,1.0,0,0,3,7,1400,0,1949,0,47.7228,-122.357,1760,8220,8,2014,401000.0,435645.84
3,1.75,2920,10573,1.0,0,0,4,7,2920,0,1964,0,47.4429,-122.195,1560,10572,4,2015,325000.0,394443.34
4,3.5,3660,4760,2.0,0,0,3,9,2840,820,2014,0,47.6482,-122.409,3210,4640,10,2014,1107460.0,1192570.8
1,1.0,730,6890,1.0,0,0,4,4,730,0,1926,0,47.467,-122.215,1790,7969,11,2014,140000.0,243781.53
4,2.0,1420,9301,1.0,0,0,4,7,1420,0,1963,0,47.6325,-122.121,1530,8075,4,2015,400000.0,505588.34
3,2.5,1650,2082,3.0,0,0,3,8,1650,0,2007,0,47.7108,-122.332,1650,1965,10,2014,378000.0,471294.34
4,2.5,3360,40471,2.0,0,0,4,10,3360,0,1994,0,47.742,-122.035,3150,36823,2,2015,845000.0,893597.6
3,2.0,1670,4572,1.5,0,0,3,8,1670,0,1931,0,47.6854,-122.373,1480,4890,5,2014,585000.0,685853.5
4,2.0,1220,9100,1.5,0,0,4,7,1220,0,1970,0,47.2964,-122.376,1160,7700,2,2015,230000.0,230548.02
3,1.75,1670,7415,1.0,0,0,3,7,1320,350,1987,0,47.3776,-122.116,1650,8585,5,2014,274950.0,243083.88
3,2.5,2180,11100,1.0,0,0,3,8,1230,950,1983,0,47.717,-122.101,1930,12000,4,2015,540000.0,569000.06
3,1.0,1200,5252,1.0,0,0,3,7,1200,0,1962,0,47.6075,-122.134,1800,7920,11,2014,427000.0,436165.4
3,2.0,1230,8450,1.0,0,0,3,7,1230,0,1989,0,47.7548,-122.305,2110,8536,2,2015,383610.0,396976.0
2,2.25,1180,2090,2.0,0,0,3,7,1180,0,2004,0,47.6032,-122.31,1550,2812,3,2015,447500.0,462403.16
3,2.75,2460,6413,2.0,0,0,3,9,2460,0,2004,0,47.7497,-122.245,2440,6092,3,2015,646000.0,643234.75
3,1.0,1360,8968,1.0,0,0,3,7,1360,0,1956,0,47.7105,-122.289,1490,7355,9,2014,355000.0,406228.9
4,2.25,1800,5555,2.0,0,0,3,7,1800,0,2003,0,47.3498,-122.052,1810,5669,10,2014,272000.0,280920.9
5,1.0,1790,30456,1.0,0,0,4,7,1350,440,1964,0,47.3469,-122.195,2420,35647,2,2015,346000.0,299123.0
3,1.75,1650,12940,1.0,0,0,4,7,1650,0,1961,0,47.7629,-122.268,2830,12600,5,2014,438000.0,469229.03
5,5.5,5190,12637,2.0,0,2,3,11,5190,0,2001,0,47.5424,-121.872,3840,12637,7,2014,925000.0,1170145.9
3,1.0,840,6540,1.0,0,0,3,6,840,0,1970,2014,47.3743,-122.116,1010,6600,3,2015,232000.0,216117.47
4,2.25,1910,8005,1.0,0,0,3,8,1280,630,1960,0,47.7259,-122.298,1860,8010,12,2014,528000.0,481280.75
3,2.5,3370,14402,2.0,0,2,3,9,3370,0,2004,0,47.5008,-121.776,3330,9691,10,2014,595000.0,625033.6
2,1.0,1190,5000,1.0,0,0,3,7,1190,0,1925,0,47.5717,-122.382,1600,5000,4,2015,487500.0,569288.6
3,1.75,1650,9600,1.0,0,0,4,7,1650,0,1977,0,47.5779,-122.044,2040,12220,7,2014,476000.0,504997.53
6,1.5,1810,4838,1.5,0,0,4,5,1050,760,1905,0,47.4874,-122.202,1300,4838,12,2014,230000.0,252044.6
3,1.0,1370,10708,1.0,0,0,3,7,1370,0,1969,0,47.2769,-122.264,1770,14482,8,2014,205000.0,213745.34
3,2.5,2400,97138,2.0,0,0,5,8,2400,0,1983,0,47.7361,-122.046,2230,54450,9,2014,562000.0,755479.6
3,3.25,3410,25741,2.0,0,0,4,8,3410,0,1993,0,47.6929,-121.868,1660,25865,9,2014,720000.0,639590.75
5,3.25,3930,5500,2.0,0,0,3,9,2910,1020,2014,0,47.6802,-122.208,2040,5115,3,2015,1740000.0,1521026.5
4,2.5,2330,7050,2.0,0,0,3,8,2330,0,1998,0,47.5001,-122.231,1810,5424,11,2014,335000.0,383279.0
2,1.0,980,1600,2.0,0,0,3,8,980,0,2010,0,47.638,-122.375,1180,1600,7,2014,447000.0,442014.72
3,2.0,2500,4080,1.5,0,0,5,7,1680,820,1922,0,47.6813,-122.346,1550,3060,7,2014,695000.0,768958.8
5,1.75,1940,6654,1.5,0,0,4,7,1940,0,1953,0,47.4663,-122.359,2300,9500,4,2015,390000.0,463562.34
3,1.0,1210,103237,1.0,0,0,2,6,1210,0,1918,1960,47.4208,-122.445,1880,40510,6,2014,160000.0,362184.22
4,2.75,2240,7200,1.0,0,0,3,7,1140,1100,1967,0,47.3357,-122.275,1580,7416,12,2014,260000.0,278430.03
2,1.5,1270,1282,2.0,0,0,3,8,1000,270,2006,0,47.5581,-122.363,1270,1325,4,2015,313500.0,370313.56
4,1.75,2010,3600,1.5,0,0,3,7,2010,0,1902,0,47.6337,-122.371,2010,3600,5,2014,740000.0,793469.9
4,1.5,2500,6300,1.0,0,0,4,7,1500,1000,1961,0,47.3781,-122.284,1720,8925,5,2014,250000.0,326488.1
4,3.0,3820,26895,2.0,0,2,3,11,3820,0,1995,0,47.7253,-122.092,3820,24751,3,2015,991500.0,1109330.8
3,1.75,1980,7000,1.0,0,0,4,8,1360,620,1977,0,47.4442,-122.129,1880,7200,8,2014,329000.0,356022.84
3,2.25,2390,7875,1.0,0,1,3,10,1980,410,1948,0,47.6515,-122.278,3720,9075,7,2014,1185000.0,1349056.5
3,1.75,1300,8099,1.0,0,0,4,7,1080,220,1976,0,47.5026,-122.172,1270,8099,7,2014,275000.0,270641.62
3,1.75,1170,8239,1.0,0,0,3,7,1170,0,1981,0,47.3679,-122.088,1180,7866,7,2014,205000.0,207885.6
3,1.0,1250,10094,1.0,0,0,4,6,1250,0,1927,0,47.4987,-121.781,1300,10094,10,2014,255000.0,266900.47
3,2.0,1500,7828,1.0,0,0,4,7,1500,0,1967,0,47.4484,-122.158,1500,7700,2,2015,315000.0,283748.47
3,1.0,960,8556,1.0,0,0,3,7,960,0,1971,0,47.7245,-122.22,1320,7528,9,2014,319000.0,353691.38
4,2.5,2480,15411,2.0,0,2,3,8,2480,0,1994,0,47.5379,-122.16,2940,14679,3,2015,665000.0,709682.9
2,1.0,1210,3090,1.0,0,0,3,6,860,350,1926,0,47.5532,-122.277,1210,3348,9,2014,366000.0,338795.8
4,1.5,1840,10080,2.0,0,0,3,8,1840,0,1907,0,47.5575,-122.279,1830,5040,4,2015,701000.0,622115.94
4,2.5,2900,9972,2.0,0,0,3,9,2900,0,1993,0,47.5536,-122.121,2901,8567,9,2014,850000.0,872679.5
4,2.5,1840,1562,2.0,0,0,3,7,1400,440,2004,0,47.5345,-122.364,1840,1766,5,2014,275000.0,364543.53
3,1.75,1210,6175,1.0,0,0,3,7,1210,0,1976,0,47.7291,-122.202,1520,7475,11,2014,478000.0,389618.66
3,1.75,1740,9500,1.0,0,3,4,8,1150,590,1958,0,47.4919,-122.365,2110,9450,7,2014,585000.0,662998.56
4,2.5,3190,24170,2.0,0,0,3,10,3190,0,2002,0,47.6209,-122.052,2110,26321,4,2015,807500.0,941953.25
3,1.75,2770,15232,1.0,0,0,3,8,1570,1200,1976,0,47.5706,-122.16,2340,11400,3,2015,750000.0,700725.56
4,1.0,1220,7980,1.5,0,0,3,6,1220,0,1944,0,47.4924,-122.237,1210,7920,9,2014,165000.0,217648.0
4,2.5,2410,15899,2.0,0,3,3,9,2410,0,1990,0,47.6242,-122.04,2360,11412,7,2014,610000.0,711645.25
5,3.25,4230,10260,2.0,0,0,3,10,3860,370,1996,0,47.5503,-122.081,2980,10997,7,2014,847700.0,1045502.0
4,2.25,2770,9340,2.0,0,0,4,9,2770,0,1979,0,47.5628,-122.081,3010,9340,7,2014,825000.0,807068.9
3,1.0,1150,6800,1.0,0,0,3,7,1150,0,1954,0,47.727,-122.339,1210,6800,10,2014,410500.0,316455.9
4,1.75,1930,3876,1.5,0,0,5,7,1450,480,1924,0,47.6604,-122.324,1280,3825,8,2014,733000.0,713656.4
3,1.5,1360,1795,2.0,0,0,3,7,1360,0,1945,0,47.6471,-122.397,1580,1795,5,2015,415000.0,690753.4
3,3.25,3310,5000,2.0,0,0,3,9,3310,0,2006,0,47.5558,-122.001,2670,4907,9,2014,770000.0,884140.6
3,2.0,1820,4480,1.0,0,0,5,7,1120,700,1923,0,47.6717,-122.295,1920,4480,10,2014,655000.0,772906.6
3,2.5,2820,14890,1.0,0,4,3,9,1770,1050,1985,0,47.7019,-122.228,3740,14890,9,2014,853505.0,1298703.5
3,2.5,1890,6500,2.0,0,0,3,7,1890,0,2012,0,47.6225,-122.058,2340,7500,8,2014,409000.0,567071.25
2,1.0,1190,4440,1.0,0,0,3,6,1190,0,1981,0,47.7135,-122.287,1060,5715,7,2014,382500.0,349639.78
3,1.0,1050,8498,1.0,0,0,4,7,1050,0,1959,0,47.4043,-122.202,1050,8498,6,2014,249000.0,208662.25
3,1.5,1350,6000,1.0,0,2,3,7,900,450,1950,0,47.5275,-122.391,1730,6012,10,2014,525000.0,475185.72
4,3.5,4230,20377,2.0,0,0,3,11,4230,0,1997,0,47.5954,-122.206,3980,20489,6,2014,2075000.0,2036010.6
6,2.75,2730,5000,1.0,0,0,3,8,1780,950,1962,0,47.6751,-122.38,2090,5000,1,2015,733000.0,770360.0
4,2.5,2440,34290,2.0,0,0,3,9,2440,0,1987,0,47.6685,-122.044,2860,38119,6,2014,720000.0,689195.0
3,3.5,3830,221284,2.0,0,0,3,10,3530,300,1993,0,47.7641,-122.023,2920,148539,7,2014,800000.0,910366.75
4,2.75,1720,6270,2.0,0,0,3,8,1720,0,1978,0,47.5458,-122.268,2130,8700,5,2014,477000.0,527095.1
3,1.0,1180,7200,1.5,0,0,4,7,1180,0,1949,0,47.7121,-122.333,2240,7875,10,2014,425000.0,456240.16
3,1.75,1390,10905,1.0,0,0,3,6,860,530,1957,0,47.5517,-122.36,1390,10839,5,2014,270000.0,287871.22
4,2.5,1960,8540,1.0,0,0,3,7,1220,740,1955,0,47.7654,-122.359,1910,9120,12,2014,355950.0,435287.28
4,2.75,3230,12651,2.0,0,0,4,8,3230,0,2002,0,47.3157,-122.251,2550,12081,3,2015,409000.0,424794.9
4,2.5,2300,4249,2.0,0,0,3,8,2300,0,2006,0,47.3516,-122.0,2390,4385,1,2015,353000.0,350199.6
5,3.0,3100,5250,2.0,0,0,3,7,3100,0,2006,0,47.5369,-121.888,2460,5250,8,2014,539950.0,521045.34
4,2.75,2600,2750,1.5,0,0,3,7,1620,980,1936,0,47.6413,-122.357,1960,3705,5,2014,840000.0,759624.4
4,1.0,1630,8400,1.0,0,0,3,6,1630,0,1962,0,47.3052,-122.362,1190,8989,7,2014,209950.0,217622.89
3,2.5,1700,6396,2.0,0,0,3,7,1700,0,2003,0,47.5333,-121.87,1700,4444,9,2014,389950.0,367681.6
3,1.5,1870,7853,1.0,0,0,3,7,1300,570,1962,0,47.7045,-122.281,1870,8300,7,2014,485000.0,476084.9
4,2.5,2850,8526,2.0,0,0,3,9,2850,0,1998,0,47.6747,-122.191,2440,7072,3,2015,895000.0,1101245.5
2,1.75,1170,976,2.0,0,0,3,9,780,390,2010,0,47.6192,-122.316,1280,1183,2,2015,530000.0,596454.1
1,1.0,1020,6871,1.0,0,0,3,6,1020,0,1937,1946,47.5051,-122.338,1260,6933,7,2014,152275.0,245283.69
3,2.5,2680,327135,2.0,0,0,3,8,2680,0,1995,0,47.3783,-122.003,2020,60080,5,2014,630000.0,565400.6
3,2.5,1900,1258,2.5,0,0,3,7,1700,200,2007,0,47.6465,-122.358,1780,1877,3,2015,645000.0,682243.0
3,2.75,2170,7900,1.0,0,0,4,8,1380,790,1978,0,47.362,-122.277,2170,7700,5,2014,296500.0,349027.53
3,2.5,2620,4558,2.0,0,3,3,7,2620,0,2010,0,47.1944,-121.974,1670,4558,11,2014,277500.0,328875.1
3,2.0,1690,6750,1.0,0,0,3,7,1210,480,1977,0,47.3021,-122.375,1930,7350,12,2014,217000.0,241418.81
3,1.0,1200,5404,1.0,0,0,3,6,1200,0,1937,0,47.6969,-122.368,1200,5987,10,2014,375000.0,415999.06
4,3.0,2350,5627,1.0,0,0,5,8,1490,860,1960,0,47.5514,-122.268,2020,5627,3,2015,625000.0,768260.94
3,1.75,1580,11750,1.0,0,0,4,7,1180,400,1951,0,47.5368,-122.265,2150,11750,5,2014,575000.0,429849.0
4,4.5,4240,13162,2.0,0,0,3,10,4240,0,2004,0,47.6193,-122.229,3010,12163,8,2014,2187730.0,2152884.8
3,2.0,1400,8821,1.0,0,0,3,7,1400,0,1991,0,47.1949,-121.989,1450,8721,10,2014,231200.0,231638.12
2,1.0,920,7688,1.0,0,0,3,6,920,0,1955,0,47.5281,-122.362,1040,7440,3,2015,275000.0,274365.1
2,1.75,1210,3000,1.0,0,0,5,7,910,300,1906,0,47.6789,-122.365,1260,3000,8,2014,439950.0,549653.4
3,1.0,1870,7671,1.0,0,0,4,8,1720,150,1937,0,47.7162,-122.36,1460,7679,7,2014,375000.0,577030.44
2,1.0,1120,4800,1.0,0,0,3,7,770,350,1926,0,47.5669,-122.372,1510,4800,12,2014,363000.0,436856.1
3,1.0,1440,4268,1.0,0,0,3,7,1040,400,1953,0,47.5468,-122.293,1370,4268,9,2014,285000.0,352149.47
4,2.75,2650,6717,2.0,0,0,3,10,2650,0,2014,0,47.4947,-122.171,2740,7923,11,2014,545000.0,611341.25
4,2.5,1940,3784,2.0,0,0,3,8,1940,0,2003,0,47.4513,-122.119,1940,4499,5,2014,330000.0,356602.53
3,2.0,1570,5600,1.0,0,0,3,8,1570,0,1999,0,47.4286,-122.185,2010,5600,12,2014,325000.0,328119.1
2,1.5,880,1498,2.0,0,0,3,7,880,0,1999,0,47.7063,-122.342,880,5060,3,2015,248500.0,296311.97
3,1.75,1650,7965,1.0,0,0,4,7,1650,0,1967,0,47.7335,-122.193,1560,7350,3,2015,434500.0,459639.0
2,1.0,1060,6120,1.0,0,0,3,7,1060,0,1908,0,47.6739,-122.329,1730,4080,3,2015,826000.0,588988.0
2,1.0,1050,6600,1.5,0,0,3,6,1050,0,1964,0,47.4828,-122.324,1330,6600,7,2014,123000.0,204084.9
4,1.5,1440,8680,1.5,0,0,3,7,1440,0,1922,0,47.502,-122.228,1440,9000,3,2015,352000.0,303210.2
3,2.5,2400,6474,1.0,0,2,3,8,1560,840,1964,0,47.7728,-122.386,2340,10856,1,2015,660000.0,642927.4
3,2.75,2550,54014,2.0,0,0,4,8,1980,570,1967,0,47.7596,-122.117,2180,21600,8,2014,590000.0,615499.4
5,2.25,3020,10010,1.0,0,0,3,7,1510,1510,1959,0,47.5249,-122.044,1760,10878,11,2014,465000.0,505035.53
4,2.5,2425,9017,2.0,0,0,3,9,2425,0,2013,0,47.3003,-122.263,2725,7019,9,2014,447500.0,413553.12
4,2.5,1900,15123,2.0,0,0,3,8,1900,0,1995,0,47.5015,-121.772,1900,16477,7,2014,410000.0,392234.22
3,2.5,1500,2255,2.0,0,0,3,7,1500,0,2005,0,47.5538,-121.997,1440,2040,7,2014,348000.0,400127.88
2,1.0,1410,5650,1.5,0,0,3,6,1410,0,1918,0,47.5159,-122.258,1430,5650,10,2014,260000.0,311201.72
4,1.75,2460,10061,1.0,1,4,3,7,1410,1050,1961,0,47.5105,-122.238,2300,10061,12,2014,790000.0,928786.94
0,1.0,390,5900,1.0,0,0,2,4,390,0,1953,0,47.526,-122.261,2170,6000,10,2014,228000.0,275133.66
3,2.5,2920,169448,2.5,0,0,3,9,2920,0,1990,0,47.2492,-121.975,2360,326097,8,2014,550000.0,503739.03
2,1.5,1340,1286,2.0,0,0,3,8,1190,150,2006,0,47.617,-122.309,1460,1245,8,2014,485500.0,564390.6
3,1.0,1100,4184,1.0,0,0,4,7,1100,0,1965,0,47.5309,-122.382,1630,4366,8,2014,416500.0,424007.66
3,1.5,1360,885,3.0,0,0,3,8,1360,0,2008,0,47.6961,-122.349,1360,1167,5,2014,359000.0,416582.47
5,1.5,1310,4800,1.5,0,0,3,6,1110,200,1929,0,47.5545,-122.365,960,4800,10,2014,307000.0,362162.4
3,2.5,1420,2581,3.0,0,0,3,7,1420,0,2004,0,47.7027,-122.357,1420,2509,6,2014,435000.0,382219.78
3,1.0,1140,4600,1.0,0,0,3,7,1140,0,1942,0,47.6897,-122.337,1370,5000,9,2014,460000.0,467146.62
3,2.5,2530,8669,2.0,0,0,3,9,2530,0,1990,0,47.3073,-122.395,2530,9469,10,2014,299250.0,362377.22
4,2.5,2660,5500,2.0,0,2,3,9,2660,0,2003,0,47.5439,-121.996,3620,5500,5,2014,753888.0,772666.6
2,1.0,890,3271,1.0,0,0,4,6,890,0,1918,0,47.5631,-122.381,1190,5175,11,2014,409000.0,430568.94
6,3.25,3870,24700,2.0,0,0,3,10,2520,1350,1989,0,47.7517,-122.233,2360,30030,3,2015,1127500.0,762361.56
3,1.0,1060,9241,1.0,0,0,4,7,1060,0,1956,0,47.7465,-122.339,1900,6484,7,2014,301000.0,392370.03
2,1.75,1570,1108,3.0,0,0,3,9,1570,0,2007,0,47.6215,-122.2,1940,1160,5,2015,720000.0,782606.56
3,1.5,2790,6900,1.0,0,2,3,8,1700,1090,1955,0,47.7328,-122.288,2410,8100,10,2014,560000.0,644242.0
4,1.75,1740,8800,1.0,0,0,4,8,1740,0,1965,0,47.6232,-122.142,2180,8436,9,2014,560000.0,613121.6
3,1.0,920,4429,1.0,0,0,3,7,920,0,1952,0,47.5369,-122.291,1320,7860,7,2014,250000.0,268419.44
3,1.0,1470,11398,1.0,0,0,3,8,1470,0,1950,0,47.746,-122.296,1710,11407,2,2015,385000.0,416708.72
2,1.0,900,8556,1.0,0,0,3,6,760,140,1941,0,47.5148,-122.386,1500,8556,11,2014,315000.0,301645.47
3,1.75,1380,4590,1.0,0,0,2,7,930,450,1950,0,47.6841,-122.293,1320,4692,3,2015,740000.0,533983.75
3,1.75,1550,8134,1.0,0,0,4,7,1550,0,1959,0,47.6136,-122.121,1360,8000,4,2015,432000.0,500661.28
4,2.5,3110,5048,2.0,0,0,3,8,3110,0,2002,0,47.3782,-122.125,3110,5190,4,2015,386500.0,431487.72
3,2.5,3320,11875,1.0,0,0,5,10,3320,0,1979,0,47.7212,-122.26,3730,11875,3,2015,959000.0,1282120.0
3,1.75,1200,8631,1.0,0,0,3,7,1200,0,1959,0,47.3864,-122.308,1564,8115,2,2015,205000.0,238103.62
6,3.0,2320,4502,1.0,0,0,4,7,1200,1120,1987,0,47.5552,-122.3,1160,5628,7,2014,384000.0,379164.94
3,2.0,1720,128066,1.0,0,0,3,7,1720,0,1994,0,47.4487,-121.981,2360,111078,8,2014,427000.0,425962.22
3,2.25,1840,5752,2.0,0,0,3,7,1840,0,2003,0,47.7042,-122.187,1670,2462,5,2014,465000.0,519317.5
4,2.5,3310,5404,2.0,0,0,3,9,3310,0,2004,0,47.6635,-122.083,2600,4730,5,2014,803100.0,811047.25
3,1.0,1340,7191,1.0,0,0,3,7,1340,0,1974,0,47.7148,-122.212,1340,7215,4,2015,399000.0,436651.5
2,1.0,880,1753,2.0,0,0,4,7,880,0,1945,0,47.6475,-122.397,1010,1748,10,2014,330000.0,474992.34
3,1.75,1670,5100,1.0,0,2,5,7,990,680,1954,0,47.5898,-122.291,2140,4452,1,2015,615000.0,616363.1
4,2.0,2010,7312,1.0,0,0,4,7,2010,0,1976,0,47.2785,-122.213,2010,7650,3,2015,250000.0,277784.03
4,2.5,3030,30000,2.0,0,0,4,9,3030,0,1981,0,47.7468,-122.112,2600,34932,8,2014,682000.0,743686.9
3,1.0,1090,2800,1.0,0,0,3,6,1090,0,1969,0,47.3162,-122.183,1040,2960,9,2014,149000.0,180775.28
4,2.75,2060,21344,1.0,0,0,2,8,1460,600,1978,0,47.5934,-122.154,2060,16088,3,2015,675500.0,630693.9
3,2.25,1820,6000,1.0,0,0,4,7,1120,700,1964,0,47.5684,-122.3,1970,6232,4,2015,455850.0,575792.25
3,1.5,1150,11571,1.0,0,0,3,7,1150,0,1961,0,47.4931,-122.298,1630,11571,9,2014,213500.0,256083.1
4,1.75,2170,5750,1.0,0,2,3,7,1370,800,1975,0,47.5668,-122.383,1450,5750,3,2015,588000.0,599866.1
4,2.75,2950,15540,1.0,0,0,4,8,2120,830,1974,0,47.3845,-122.152,2840,17136,6,2014,402000.0,419646.9
4,1.5,1800,8786,1.0,0,0,3,7,1330,470,1966,0,47.4982,-122.345,1780,8664,9,2014,272750.0,335096.78
4,2.5,2110,7291,2.0,0,0,4,7,2110,0,1977,0,47.6888,-122.201,2350,8625,3,2015,670000.0,728985.4
2,1.75,910,2693,1.0,0,0,3,6,910,0,2003,0,47.3493,-122.025,1360,2693,10,2014,200000.0,208487.78
3,1.0,1230,8750,1.0,0,0,3,6,1230,0,1965,0,47.3266,-122.334,1230,8750,6,2014,205000.0,192285.75
3,1.75,1800,7763,1.0,0,0,3,6,1470,330,1984,0,47.3766,-122.184,1440,7483,12,2014,270000.0,246046.47
3,2.25,1670,7881,1.0,0,0,4,7,1190,480,1977,0,47.4105,-122.18,1870,7820,6,2014,252000.0,280633.0
3,3.0,2430,10500,1.0,0,0,4,8,2150,280,1983,0,47.2579,-122.312,1670,9800,11,2014,272000.0,329397.75
3,2.25,2880,9750,2.0,0,0,3,10,2880,0,1989,0,47.5575,-122.119,2920,11090,7,2014,820000.0,865580.75
3,1.5,1620,21929,2.0,0,0,3,7,1620,0,1990,0,47.767,-121.903,1600,21679,4,2015,387000.0,312424.75
4,2.5,2350,4675,2.0,0,0,3,9,2150,200,1923,0,47.6344,-122.305,2240,3848,5,2015,880000.0,1299340.0
3,1.0,1080,6250,1.0,0,0,2,5,1080,0,1950,0,47.5045,-122.33,1070,6250,3,2015,157000.0,246427.97
2,1.0,950,6350,1.0,0,0,3,7,950,0,1951,0,47.528,-122.352,1080,7620,3,2015,287000.0,314054.53
3,2.0,1300,22605,1.0,0,0,3,7,1300,0,1998,0,47.5337,-122.187,2250,10215,3,2015,469000.0,431309.7
3,1.0,1270,16800,1.0,0,0,4,7,1270,0,1957,0,47.4599,-122.276,1700,10200,5,2015,254000.0,287719.75
3,2.5,2920,9096,2.0,0,0,3,9,2920,0,2013,0,47.4855,-122.149,2930,7995,9,2014,675900.0,571530.7
3,2.75,2220,4000,2.0,0,0,3,8,1700,520,1914,2000,47.617,-122.291,1800,4000,7,2014,800000.0,833222.5
2,1.0,1440,43560,1.0,0,0,4,7,1150,290,1965,0,47.4916,-122.082,1870,56628,7,2014,255500.0,334101.66
3,3.25,1220,1281,2.0,0,0,3,8,930,290,2014,0,47.67,-122.317,1303,3810,9,2014,526000.0,618215.9
3,3.0,3740,39640,2.0,0,2,3,10,3740,0,1991,0,47.4036,-122.462,2930,26136,6,2014,789000.0,850143.1
2,1.0,840,12252,1.0,0,0,3,6,840,0,1994,0,47.3069,-122.013,1010,11876,8,2014,190000.0,187345.11
2,2.5,1860,6359,2.0,0,0,3,7,1860,0,2003,0,47.3847,-122.029,1860,6359,7,2014,314950.0,315408.22
2,1.0,690,6000,1.0,0,0,3,6,690,0,1949,0,47.5621,-122.283,840,3030,3,2015,260000.0,324168.3
3,1.75,1340,8250,1.0,0,0,3,7,1100,240,1985,0,47.3668,-122.09,1540,7860,10,2014,230000.0,225619.89
3,2.25,2300,15952,1.0,0,0,4,8,1150,1150,1963,0,47.6322,-122.232,2200,14284,10,2014,1000000.0,1046447.06
4,2.5,2310,7555,2.0,0,0,3,9,2310,0,1997,0,47.7544,-122.303,1980,8416,2,2015,495000.0,580263.9
3,2.0,1430,9250,1.0,0,0,4,8,990,440,1983,0,47.6952,-122.096,1830,8003,4,2015,510000.0,507300.72
3,1.0,1490,10650,1.0,0,0,3,7,1150,340,1963,0,47.663,-122.178,1730,9800,7,2014,460500.0,497530.34
3,1.5,1280,2114,1.5,0,0,3,8,1280,0,1904,0,47.6174,-122.308,1540,1456,10,2014,687500.0,640042.1
3,2.75,1710,9448,1.0,0,0,3,7,1010,700,1947,0,47.6693,-122.267,1960,8951,4,2015,515000.0,742531.4
3,2.5,2290,3475,2.0,0,0,3,9,2290,0,2006,0,47.5551,-122.001,2340,3626,6,2014,653000.0,663983.25
3,2.5,1640,5707,2.0,0,0,3,7,1640,0,1995,0,47.4016,-122.209,1850,5827,4,2015,300000.0,284606.75
5,2.5,2540,5100,2.0,0,0,3,7,2540,0,2014,0,47.5123,-122.316,1400,9440,12,2014,355000.0,393852.8
3,2.5,2020,7512,2.0,0,0,4,8,2020,0,1981,0,47.6927,-122.206,2410,8500,10,2014,744000.0,745155.25
4,2.5,2130,35752,1.0,0,0,3,8,1490,640,1980,0,47.5748,-122.031,3030,34000,7,2014,580000.0,577720.06
2,1.0,930,3447,1.0,0,0,4,8,930,0,1978,0,47.3822,-122.318,1160,3447,8,2014,178500.0,221807.1
3,1.5,1370,10317,1.5,0,0,3,6,1370,0,1958,0,47.4731,-122.298,1370,9884,4,2015,199950.0,257902.31
4,1.75,2470,131790,2.0,0,2,3,8,2470,0,1937,0,47.4421,-122.444,1470,92747,6,2014,585000.0,540543.25
4,1.75,1630,3000,1.0,0,0,3,7,930,700,1978,0,47.5961,-122.305,1630,3000,10,2014,313000.0,530098.94
4,2.0,2130,5500,1.5,0,0,5,7,2130,0,1939,0,47.6807,-122.199,1490,6000,2,2015,762000.0,770016.75
3,2.5,1770,2677,2.0,0,0,3,7,1770,0,2005,0,47.4339,-122.194,1550,1798,3,2015,260000.0,296730.22
3,2.75,1440,7350,1.0,0,0,4,7,1040,400,1980,0,47.4431,-122.138,1510,7350,4,2015,330490.0,291016.47
4,2.5,3010,3120,2.5,0,2,3,8,3010,0,2006,0,47.5539,-121.996,2140,3840,1,2015,728725.0,770066.25
3,1.5,1940,4000,1.5,0,0,3,8,1310,630,1915,0,47.6205,-122.291,1940,4000,10,2014,728000.0,755322.0
3,1.0,940,7590,1.0,0,0,4,6,940,0,1959,0,47.6231,-122.12,1250,7590,2,2015,435000.0,407036.34
5,3.25,3940,9780,2.0,0,0,3,9,3940,0,2007,0,47.5435,-121.888,3550,8468,9,2014,695000.0,783176.6
4,1.0,1960,94525,1.5,0,0,3,6,1960,0,1979,0,47.5418,-121.962,2430,188564,9,2014,371000.0,440106.3
1,2.25,2140,10350,1.0,0,0,3,7,1470,670,1976,0,47.7352,-122.17,1980,8400,5,2014,458000.0,461892.1
2,1.0,710,5120,1.0,0,0,3,6,710,0,1918,0,47.5224,-122.357,1150,1252,2,2015,216000.0,278902.1
3,2.5,2380,19860,2.0,0,0,4,8,2380,0,1995,0,47.5255,-122.173,2450,10220,8,2014,582000.0,568788.56
8,3.0,2850,12714,1.0,0,0,3,7,2850,0,1959,0,47.4859,-122.205,1480,4942,2,2015,373000.0,352773.16
3,2.5,1800,1120,2.0,0,0,3,8,1800,0,2011,0,47.5436,-122.369,1800,2380,4,2015,391000.0,503090.34
2,1.0,860,8636,1.0,0,0,3,6,860,0,1924,0,47.5081,-122.356,1100,8636,1,2015,170000.0,262033.88
3,2.5,2080,12032,2.0,0,0,3,8,2080,0,1978,0,47.7455,-122.073,2320,9900,2,2015,490000.0,495259.28
3,1.75,1740,10000,1.0,0,0,3,7,1740,0,1976,2009,47.617,-122.058,1350,7500,12,2014,517000.0,528664.75
